label,session_id,filename,source_path,center_path,numeral_path,center_bounds,numeral_bounds,numeral_bbox,numeral_status,numeral_score,numeral_confidence
2,20260722_124947_504032,20260722_124947_504032_01.png,dataset\d6\2\20260722_124947_504032_01.png,dataset_variants\d6_center\2\20260722_124947_504032_01.png,dataset_variants\d6_numeral\2\20260722_124947_504032_01.png,"[20, 20, 107, 107]","[14, 19, 107, 112]","[45, 52, 31, 31]",detected,7.8751583091184765,0.9767346856846488
2,20260722_124947_504032,20260722_124947_504032_02.png,dataset\d6\2\20260722_124947_504032_02.png,dataset_variants\d6_center\2\20260722_124947_504032_02.png,dataset_variants\d6_numeral\2\20260722_124947_504032_02.png,"[20, 20, 107, 107]","[10, 12, 115, 117]",,fallback-no-numeral,0.0,0.0
2,20260722_124947_504032,20260722_124947_504032_04.png,dataset\d6\2\20260722_124947_504032_04.png,dataset_variants\d6_center\2\20260722_124947_504032_04.png,dataset_variants\d6_numeral\2\20260722_124947_504032_04.png,"[20, 20, 107, 107]","[11, 20, 107, 116]","[44, 55, 29, 32]",detected,7.506043923592333,0.938903380926418
2,20260722_125131_020923,20260722_125131_020923_04.png,dataset\d6\2\20260722_125131_020923_04.png,dataset_variants\d6_center\2\20260722_125131_020923_04.png,dataset_variants\d6_numeral\2\20260722_125131_020923_04.png,"[20, 20, 107, 107]","[0, 13, 105, 118]","[36, 47, 28, 38]",detected,7.367230048046133,0.7497020475213939
2,20260722_125252_185139,20260722_125252_185139_03.png,dataset\d6\2\20260722_125252_185139_03.png,dataset_variants\d6_center\2\20260722_125252_185139_03.png,dataset_variants\d6_numeral\2\20260722_125252_185139_03.png,"[20, 20, 107, 107]","[25, 50, 86, 111]","[46, 76, 15, 20]",detected,4.484277505761558,0.5987937803747378
2,20260722_125252_185139,20260722_125252_185139_04.png,dataset\d6\2\20260722_125252_185139_04.png,dataset_variants\d6_center\2\20260722_125252_185139_04.png,dataset_variants\d6_numeral\2\20260722_125252_185139_04.png,"[20, 20, 107, 107]","[9, 14, 114, 119]","[35, 41, 46, 54]",detected,8.618298076245155,0.9774006772371566
2,20260722_125252_185139,20260722_125252_185139_05.png,dataset\d6\2\20260722_125252_185139_05.png,dataset_variants\d6_center\2\20260722_125252_185139_05.png,dataset_variants\d6_numeral\2\20260722_125252_185139_05.png,"[20, 20, 107, 107]","[16, 18, 109, 111]","[46, 52, 31, 26]",detected,7.8423559863805705,0.9825277881369805
2,20260722_125252_185139,20260722_125252_185139_07.png,dataset\d6\2\20260722_125252_185139_07.png,dataset_variants\d6_center\2\20260722_125252_185139_07.png,dataset_variants\d6_numeral\2\20260722_125252_185139_07.png,"[20, 20, 107, 107]","[37, 17, 98, 78]","[63, 38, 13, 9]",detected,4.34993873084406,0.701330942668073
2,20260722_125252_185139,20260722_125252_185139_08.png,dataset\d6\2\20260722_125252_185139_08.png,dataset_variants\d6_center\2\20260722_125252_185139_08.png,dataset_variants\d6_numeral\2\20260722_125252_185139_08.png,"[20, 20, 107, 107]","[16, 12, 121, 117]","[46, 40, 40, 53]",detected,7.753615626918555,0.8533659667488394
2,20260722_125252_185139,20260722_125252_185139_09.png,dataset\d6\2\20260722_125252_185139_09.png,dataset_variants\d6_center\2\20260722_125252_185139_09.png,dataset_variants\d6_numeral\2\20260722_125252_185139_09.png,"[20, 20, 107, 107]","[8, 19, 113, 124]","[46, 57, 26, 36]",detected,7.500817470353339,0.9322550820497728
2,20260722_132421_164914,20260722_132421_164914_01.png,dataset\d6\2\20260722_132421_164914_01.png,dataset_variants\d6_center\2\20260722_132421_164914_01.png,dataset_variants\d6_numeral\2\20260722_132421_164914_01.png,"[20, 20, 107, 107]","[45, 47, 106, 108]","[72, 75, 15, 16]",detected-low-confidence,4.914103399862851,0.4491600502391113
2,20260722_132421_164914,20260722_132421_164914_08.png,dataset\d6\2\20260722_132421_164914_08.png,dataset_variants\d6_center\2\20260722_132421_164914_08.png,dataset_variants\d6_numeral\2\20260722_132421_164914_08.png,"[20, 20, 107, 107]","[33, 29, 105, 101]","[59, 54, 24, 24]",detected,7.472792560182871,0.9427944443411022
2,20260722_132510_361579,20260722_132510_361579_05.png,dataset\d6\2\20260722_132510_361579_05.png,dataset_variants\d6_center\2\20260722_132510_361579_05.png,dataset_variants\d6_numeral\2\20260722_132510_361579_05.png,"[20, 20, 107, 107]","[11, 3, 116, 108]","[46, 30, 37, 44]",detected,8.144364444835652,0.9175643058204267
2,20260722_132510_361579,20260722_132510_361579_09.png,dataset\d6\2\20260722_132510_361579_09.png,dataset_variants\d6_center\2\20260722_132510_361579_09.png,dataset_variants\d6_numeral\2\20260722_132510_361579_09.png,"[20, 20, 107, 107]","[20, 59, 81, 120]","[45, 97, 4, 3]",detected,2.041837073334935,0.4795594227735205
2,20260722_132600_672052,20260722_132600_672052_06.png,dataset\d6\2\20260722_132600_672052_06.png,dataset_variants\d6_center\2\20260722_132600_672052_06.png,dataset_variants\d6_numeral\2\20260722_132600_672052_06.png,"[20, 20, 107, 107]","[11, 13, 116, 118]",,fallback-no-numeral,0.0,0.0
2,20260722_132629_461206,20260722_132629_461206_02.png,dataset\d6\2\20260722_132629_461206_02.png,dataset_variants\d6_center\2\20260722_132629_461206_02.png,dataset_variants\d6_numeral\2\20260722_132629_461206_02.png,"[20, 20, 107, 107]","[3, 15, 105, 117]","[31, 49, 33, 34]",detected,7.500430795689227,0.7085862937951652
2,20260722_132629_461206,20260722_132629_461206_06.png,dataset\d6\2\20260722_132629_461206_06.png,dataset_variants\d6_center\2\20260722_132629_461206_06.png,dataset_variants\d6_numeral\2\20260722_132629_461206_06.png,"[20, 20, 107, 107]","[8, 18, 104, 114]","[40, 52, 27, 32]",detected,7.690429045777291,0.7535084655906759
2,20260722_133008_927639,20260722_133008_927639_04.png,dataset\d6\2\20260722_133008_927639_04.png,dataset_variants\d6_center\2\20260722_133008_927639_04.png,dataset_variants\d6_numeral\2\20260722_133008_927639_04.png,"[20, 20, 107, 107]","[11, 11, 116, 116]",,fallback-no-numeral,0.0,0.0
2,20260722_133008_927639,20260722_133008_927639_08.png,dataset\d6\2\20260722_133008_927639_08.png,dataset_variants\d6_center\2\20260722_133008_927639_08.png,dataset_variants\d6_numeral\2\20260722_133008_927639_08.png,"[20, 20, 107, 107]","[18, 22, 111, 115]","[49, 58, 31, 25]",detected,8.009543770836826,0.960014398311356
2,20260722_133101_308129,20260722_133101_308129_04.png,dataset\d6\2\20260722_133101_308129_04.png,dataset_variants\d6_center\2\20260722_133101_308129_04.png,dataset_variants\d6_numeral\2\20260722_133101_308129_04.png,"[20, 20, 107, 107]","[26, 22, 87, 83]","[50, 45, 9, 9]",detected,4.802122887147927,0.7539556661274605
2,20260722_133101_308129,20260722_133101_308129_07.png,dataset\d6\2\20260722_133101_308129_07.png,dataset_variants\d6_center\2\20260722_133101_308129_07.png,dataset_variants\d6_numeral\2\20260722_133101_308129_07.png,"[20, 20, 107, 107]","[25, 23, 106, 104]","[57, 50, 20, 27]",detected,7.660801282994139,0.9690812579851814
2,20260722_133142_146055,20260722_133142_146055_02.png,dataset\d6\2\20260722_133142_146055_02.png,dataset_variants\d6_center\2\20260722_133142_146055_02.png,dataset_variants\d6_numeral\2\20260722_133142_146055_02.png,"[20, 20, 107, 107]","[39, 41, 114, 116]","[68, 71, 25, 22]",detected-low-confidence,3.805167417363449,0.37263718221155195
2,20260722_133142_146055,20260722_133142_146055_04.png,dataset\d6\2\20260722_133142_146055_04.png,dataset_variants\d6_center\2\20260722_133142_146055_04.png,dataset_variants\d6_numeral\2\20260722_133142_146055_04.png,"[20, 20, 107, 107]","[13, 21, 103, 111]","[42, 51, 29, 30]",detected,7.541171762174183,0.9534912764131034
2,20260722_133142_146055,20260722_133142_146055_05.png,dataset\d6\2\20260722_133142_146055_05.png,dataset_variants\d6_center\2\20260722_133142_146055_05.png,dataset_variants\d6_numeral\2\20260722_133142_146055_05.png,"[20, 20, 107, 107]","[7, 11, 109, 113]","[40, 46, 33, 34]",detected,7.65911625199935,0.945186105176037
2,20260722_133142_146055,20260722_133142_146055_09.png,dataset\d6\2\20260722_133142_146055_09.png,dataset_variants\d6_center\2\20260722_133142_146055_09.png,dataset_variants\d6_numeral\2\20260722_133142_146055_09.png,"[20, 20, 107, 107]","[48, 35, 109, 96]","[81, 60, 9, 11]",detected,5.183059160435512,0.6878309573217662
2,20260722_133217_729993,20260722_133217_729993_04.png,dataset\d6\2\20260722_133217_729993_04.png,dataset_variants\d6_center\2\20260722_133217_729993_04.png,dataset_variants\d6_numeral\2\20260722_133217_729993_04.png,"[20, 20, 107, 107]","[47, 24, 108, 85]","[81, 49, 4, 6]",detected,4.311764064274414,0.7248062845869188
2,20260722_133403_435614,20260722_133403_435614_02.png,dataset\d6\2\20260722_133403_435614_02.png,dataset_variants\d6_center\2\20260722_133403_435614_02.png,dataset_variants\d6_numeral\2\20260722_133403_435614_02.png,"[20, 20, 107, 107]","[31, 19, 92, 80]","[59, 43, 4, 4]",detected,3.9218363014587845,0.6885137926173193
2,20260722_133403_435614,20260722_133403_435614_05.png,dataset\d6\2\20260722_133403_435614_05.png,dataset_variants\d6_center\2\20260722_133403_435614_05.png,dataset_variants\d6_numeral\2\20260722_133403_435614_05.png,"[20, 20, 107, 107]","[15, 4, 120, 109]","[54, 28, 36, 45]",detected,7.5293820903322715,0.8690085549228858
2,20260722_133448_615862,20260722_133448_615862_03.png,dataset\d6\2\20260722_133448_615862_03.png,dataset_variants\d6_center\2\20260722_133448_615862_03.png,dataset_variants\d6_numeral\2\20260722_133448_615862_03.png,"[20, 20, 107, 107]","[29, 20, 90, 81]","[53, 42, 12, 8]",detected,5.114530573493377,0.5580022065160933
2,20260722_133448_615862,20260722_133448_615862_05.png,dataset\d6\2\20260722_133448_615862_05.png,dataset_variants\d6_center\2\20260722_133448_615862_05.png,dataset_variants\d6_numeral\2\20260722_133448_615862_05.png,"[20, 20, 107, 107]","[18, 24, 79, 85]","[40, 44, 9, 14]",detected,4.08636015119609,0.6104279445625572
2,20260722_133448_615862,20260722_133448_615862_07.png,dataset\d6\2\20260722_133448_615862_07.png,dataset_variants\d6_center\2\20260722_133448_615862_07.png,dataset_variants\d6_numeral\2\20260722_133448_615862_07.png,"[20, 20, 107, 107]","[24, 10, 129, 115]","[63, 38, 39, 47]",detected,7.680806470026075,0.8664199075888155
2,20260722_133448_615862,20260722_133448_615862_10.png,dataset\d6\2\20260722_133448_615862_10.png,dataset_variants\d6_center\2\20260722_133448_615862_10.png,dataset_variants\d6_numeral\2\20260722_133448_615862_10.png,"[20, 20, 107, 107]","[22, 15, 83, 76]","[44, 32, 12, 13]",detected,3.593603156443326,0.48782370446034506
2,20260722_133512_747077,20260722_133512_747077_03.png,dataset\d6\2\20260722_133512_747077_03.png,dataset_variants\d6_center\2\20260722_133512_747077_03.png,dataset_variants\d6_numeral\2\20260722_133512_747077_03.png,"[20, 20, 107, 107]","[30, 14, 91, 75]","[58, 36, 5, 4]",detected-low-confidence,3.021245925292839,0.3580649548030693
2,20260722_133512_747077,20260722_133512_747077_05.png,dataset\d6\2\20260722_133512_747077_05.png,dataset_variants\d6_center\2\20260722_133512_747077_05.png,dataset_variants\d6_numeral\2\20260722_133512_747077_05.png,"[20, 20, 107, 107]","[27, 21, 111, 105]","[61, 49, 20, 28]",detected,7.494219216700828,0.9468321175365997
2,20260722_133512_747077,20260722_133512_747077_10.png,dataset\d6\2\20260722_133512_747077_10.png,dataset_variants\d6_center\2\20260722_133512_747077_10.png,dataset_variants\d6_numeral\2\20260722_133512_747077_10.png,"[20, 20, 107, 107]","[40, 47, 101, 108]","[68, 79, 10, 7]",detected,4.469872272687691,0.5023991838466659
2,20260722_133540_017708,20260722_133540_017708_08.png,dataset\d6\2\20260722_133540_017708_08.png,dataset_variants\d6_center\2\20260722_133540_017708_08.png,dataset_variants\d6_numeral\2\20260722_133540_017708_08.png,"[20, 20, 107, 107]","[45, 27, 108, 90]","[75, 46, 12, 21]",detected,6.283236050008822,0.8280486657681074
2,20260722_133612_367329,20260722_133612_367329_01.png,dataset\d6\2\20260722_133612_367329_01.png,dataset_variants\d6_center\2\20260722_133612_367329_01.png,dataset_variants\d6_numeral\2\20260722_133612_367329_01.png,"[20, 20, 107, 107]","[20, 19, 104, 103]","[50, 46, 24, 28]",detected,7.729108715985501,0.9419652391049813
2,20260722_133612_367329,20260722_133612_367329_07.png,dataset\d6\2\20260722_133612_367329_07.png,dataset_variants\d6_center\2\20260722_133612_367329_07.png,dataset_variants\d6_numeral\2\20260722_133612_367329_07.png,"[20, 20, 107, 107]","[41, 60, 102, 121]","[72, 96, 5, 5]",detected-low-confidence,2.5924692050374984,0.27667798256202075
2,20260722_133612_367329,20260722_133612_367329_10.png,dataset\d6\2\20260722_133612_367329_10.png,dataset_variants\d6_center\2\20260722_133612_367329_10.png,dataset_variants\d6_numeral\2\20260722_133612_367329_10.png,"[20, 20, 107, 107]","[8, 16, 113, 121]","[37, 56, 37, 31]",detected,8.117434050951521,0.9433537100057199
2,20260722_133650_836523,20260722_133650_836523_01.png,dataset\d6\2\20260722_133650_836523_01.png,dataset_variants\d6_center\2\20260722_133650_836523_01.png,dataset_variants\d6_numeral\2\20260722_133650_836523_01.png,"[20, 20, 107, 107]","[17, 24, 95, 102]","[41, 51, 26, 26]",detected,7.454594022380098,0.8356209848565587
2,20260722_133650_836523,20260722_133650_836523_04.png,dataset\d6\2\20260722_133650_836523_04.png,dataset_variants\d6_center\2\20260722_133650_836523_04.png,dataset_variants\d6_numeral\2\20260722_133650_836523_04.png,"[20, 20, 107, 107]","[18, 13, 111, 106]","[57, 43, 18, 31]",detected,7.90747880239633,0.9595998060408631
2,20260722_133650_836523,20260722_133650_836523_05.png,dataset\d6\2\20260722_133650_836523_05.png,dataset_variants\d6_center\2\20260722_133650_836523_05.png,dataset_variants\d6_numeral\2\20260722_133650_836523_05.png,"[20, 20, 107, 107]","[11, 19, 101, 109]","[43, 50, 25, 30]",detected,7.91048114422744,0.8924671256730304
2,20260722_133650_836523,20260722_133650_836523_06.png,dataset\d6\2\20260722_133650_836523_06.png,dataset_variants\d6_center\2\20260722_133650_836523_06.png,dataset_variants\d6_numeral\2\20260722_133650_836523_06.png,"[20, 20, 107, 107]","[9, 24, 114, 129]","[37, 64, 44, 26]",detected,6.367825855321907,0.8450683928546001
2,20260722_133650_836523,20260722_133650_836523_09.png,dataset\d6\2\20260722_133650_836523_09.png,dataset_variants\d6_center\2\20260722_133650_836523_09.png,dataset_variants\d6_numeral\2\20260722_133650_836523_09.png,"[20, 20, 107, 107]","[29, 33, 95, 99]","[51, 57, 22, 22]",detected,7.731698177032219,0.9773938448282642
2,20260722_133650_836523,20260722_133650_836523_10.png,dataset\d6\2\20260722_133650_836523_10.png,dataset_variants\d6_center\2\20260722_133650_836523_10.png,dataset_variants\d6_numeral\2\20260722_133650_836523_10.png,"[20, 20, 107, 107]","[12, 21, 111, 120]","[46, 56, 32, 33]",detected,7.6664882042418,0.9287276030491871
2,20260722_133717_049533,20260722_133717_049533_09.png,dataset\d6\2\20260722_133717_049533_09.png,dataset_variants\d6_center\2\20260722_133717_049533_09.png,dataset_variants\d6_numeral\2\20260722_133717_049533_09.png,"[20, 20, 107, 107]","[19, 28, 97, 106]","[45, 56, 22, 26]",detected,7.332885518419481,0.920368258765339
2,20260722_133805_121328,20260722_133805_121328_04.png,dataset\d6\2\20260722_133805_121328_04.png,dataset_variants\d6_center\2\20260722_133805_121328_04.png,dataset_variants\d6_numeral\2\20260722_133805_121328_04.png,"[20, 20, 107, 107]","[12, 14, 117, 119]","[43, 48, 44, 39]",detected,8.55568210454387,0.9858637172933711
2,20260722_133805_121328,20260722_133805_121328_06.png,dataset\d6\2\20260722_133805_121328_06.png,dataset_variants\d6_center\2\20260722_133805_121328_06.png,dataset_variants\d6_numeral\2\20260722_133805_121328_06.png,"[20, 20, 107, 107]","[54, 44, 115, 105]","[89, 75, 7, 8]",detected-low-confidence,2.87100167238426,0.3201227686362458
2,20260722_133841_953750,20260722_133841_953750_02.png,dataset\d6\2\20260722_133841_953750_02.png,dataset_variants\d6_center\2\20260722_133841_953750_02.png,dataset_variants\d6_numeral\2\20260722_133841_953750_02.png,"[20, 20, 107, 107]","[11, 19, 101, 109]","[38, 54, 30, 23]",detected,7.686408534832648,0.8166670203361226
2,20260722_133841_953750,20260722_133841_953750_09.png,dataset\d6\2\20260722_133841_953750_09.png,dataset_variants\d6_center\2\20260722_133841_953750_09.png,dataset_variants\d6_numeral\2\20260722_133841_953750_09.png,"[20, 20, 107, 107]","[32, 16, 93, 77]","[52, 38, 19, 5]",detected,4.881549787848547,0.5711284441023552
2,20260722_133841_953750,20260722_133841_953750_10.png,dataset\d6\2\20260722_133841_953750_10.png,dataset_variants\d6_center\2\20260722_133841_953750_10.png,dataset_variants\d6_numeral\2\20260722_133841_953750_10.png,"[20, 20, 107, 107]","[25, 26, 106, 107]","[53, 54, 27, 26]",detected,7.694294329500345,0.9696101229716718
2,20260722_133947_356048,20260722_133947_356048_10.png,dataset\d6\2\20260722_133947_356048_10.png,dataset_variants\d6_center\2\20260722_133947_356048_10.png,dataset_variants\d6_numeral\2\20260722_133947_356048_10.png,"[20, 20, 107, 107]","[31, 31, 100, 100]","[54, 56, 23, 20]",detected,7.626819933660336,0.9446924434540076
2,20260722_134029_707557,20260722_134029_707557_08.png,dataset\d6\2\20260722_134029_707557_08.png,dataset_variants\d6_center\2\20260722_134029_707557_08.png,dataset_variants\d6_numeral\2\20260722_134029_707557_08.png,"[20, 20, 107, 107]","[29, 16, 90, 77]","[52, 38, 14, 6]",detected,4.469143885436846,0.4608345097486822
2,20260722_134029_707557,20260722_134029_707557_09.png,dataset\d6\2\20260722_134029_707557_09.png,dataset_variants\d6_center\2\20260722_134029_707557_09.png,dataset_variants\d6_numeral\2\20260722_134029_707557_09.png,"[20, 20, 107, 107]","[19, 14, 121, 116]","[55, 52, 34, 25]",detected,7.3668427311046,0.9006793081962614
2,20260722_134108_092819,20260722_134108_092819_08.png,dataset\d6\2\20260722_134108_092819_08.png,dataset_variants\d6_center\2\20260722_134108_092819_08.png,dataset_variants\d6_numeral\2\20260722_134108_092819_08.png,"[20, 20, 107, 107]","[6, 20, 111, 125]","[40, 57, 37, 33]",detected,6.477914147112045,0.8758447524689043
2,20260722_134137_804307,20260722_134137_804307_07.png,dataset\d6\2\20260722_134137_804307_07.png,dataset_variants\d6_center\2\20260722_134137_804307_07.png,dataset_variants\d6_numeral\2\20260722_134137_804307_07.png,"[20, 20, 107, 107]","[39, 18, 100, 79]","[68, 40, 8, 7]",detected-low-confidence,4.645010582516222,0.44681023983140816
2,20260722_134200_405641,20260722_134200_405641_06.png,dataset\d6\2\20260722_134200_405641_06.png,dataset_variants\d6_center\2\20260722_134200_405641_06.png,dataset_variants\d6_numeral\2\20260722_134200_405641_06.png,"[20, 20, 107, 107]","[24, 49, 85, 110]","[50, 84, 4, 3]",detected,3.3492797134092536,0.521119063467155
2,20260722_134408_645669,20260722_134408_645669_04.png,dataset\d6\2\20260722_134408_645669_04.png,dataset_variants\d6_center\2\20260722_134408_645669_04.png,dataset_variants\d6_numeral\2\20260722_134408_645669_04.png,"[20, 20, 107, 107]","[18, 49, 79, 110]","[42, 82, 5, 5]",detected-low-confidence,3.300568869638873,0.35491822813242174
2,20260722_134408_645669,20260722_134408_645669_05.png,dataset\d6\2\20260722_134408_645669_05.png,dataset_variants\d6_center\2\20260722_134408_645669_05.png,dataset_variants\d6_numeral\2\20260722_134408_645669_05.png,"[20, 20, 107, 107]","[9, 22, 99, 112]","[34, 53, 29, 30]",detected,7.794482031489244,0.8767764714794648
2,20260722_134408_645669,20260722_134408_645669_06.png,dataset\d6\2\20260722_134408_645669_06.png,dataset_variants\d6_center\2\20260722_134408_645669_06.png,dataset_variants\d6_numeral\2\20260722_134408_645669_06.png,"[20, 20, 107, 107]","[50, 40, 111, 101]","[82, 68, 9, 9]",detected,5.032790891976729,0.6727647770230165
2,20260722_134408_645669,20260722_134408_645669_08.png,dataset\d6\2\20260722_134408_645669_08.png,dataset_variants\d6_center\2\20260722_134408_645669_08.png,dataset_variants\d6_numeral\2\20260722_134408_645669_08.png,"[20, 20, 107, 107]","[44, 24, 105, 85]","[70, 41, 18, 20]",detected,5.572535827459885,0.7837231660259815
2,20260722_134437_389440,20260722_134437_389440_02.png,dataset\d6\2\20260722_134437_389440_02.png,dataset_variants\d6_center\2\20260722_134437_389440_02.png,dataset_variants\d6_numeral\2\20260722_134437_389440_02.png,"[20, 20, 107, 107]","[45, 32, 106, 93]","[72, 53, 16, 17]",detected,5.552028736275734,0.7513161331799634
2,20260722_134437_389440,20260722_134437_389440_08.png,dataset\d6\2\20260722_134437_389440_08.png,dataset_variants\d6_center\2\20260722_134437_389440_08.png,dataset_variants\d6_numeral\2\20260722_134437_389440_08.png,"[20, 20, 107, 107]","[19, 25, 109, 115]","[49, 59, 30, 29]",detected,7.784432056810277,0.9393356919651816
2,20260722_134508_755000,20260722_134508_755000_03.png,dataset\d6\2\20260722_134508_755000_03.png,dataset_variants\d6_center\2\20260722_134508_755000_03.png,dataset_variants\d6_numeral\2\20260722_134508_755000_03.png,"[20, 20, 107, 107]","[46, 44, 107, 105]","[80, 75, 5, 5]",detected,3.8054197153637657,0.5877539981897291
2,20260722_134535_631357,20260722_134535_631357_09.png,dataset\d6\2\20260722_134535_631357_09.png,dataset_variants\d6_center\2\20260722_134535_631357_09.png,dataset_variants\d6_numeral\2\20260722_134535_631357_09.png,"[20, 20, 107, 107]","[37, 46, 98, 107]","[65, 78, 9, 6]",detected,4.568872316840859,0.7061652118453169
2,20260722_134607_288908,20260722_134607_288908_01.png,dataset\d6\2\20260722_134607_288908_01.png,dataset_variants\d6_center\2\20260722_134607_288908_01.png,dataset_variants\d6_numeral\2\20260722_134607_288908_01.png,"[20, 20, 107, 107]","[13, 19, 100, 106]","[43, 48, 27, 29]",detected,8.054733245842437,0.9174284207358739
2,20260722_134607_288908,20260722_134607_288908_05.png,dataset\d6\2\20260722_134607_288908_05.png,dataset_variants\d6_center\2\20260722_134607_288908_05.png,dataset_variants\d6_numeral\2\20260722_134607_288908_05.png,"[20, 20, 107, 107]","[7, 24, 100, 117]","[34, 61, 31, 24]",detected,7.428879313051578,0.852310871468686
2,20260722_134607_288908,20260722_134607_288908_09.png,dataset\d6\2\20260722_134607_288908_09.png,dataset_variants\d6_center\2\20260722_134607_288908_09.png,dataset_variants\d6_numeral\2\20260722_134607_288908_09.png,"[20, 20, 107, 107]","[24, 26, 108, 110]","[55, 58, 28, 21]",detected,7.268568777026461,0.9533509803548008
2,20260722_135204_220817,20260722_135204_220817_01.png,dataset\d6\2\20260722_135204_220817_01.png,dataset_variants\d6_center\2\20260722_135204_220817_01.png,dataset_variants\d6_numeral\2\20260722_135204_220817_01.png,"[20, 20, 107, 107]","[11, 19, 101, 109]","[40, 49, 26, 30]",detected,7.564753167754188,0.9276593725970338
2,20260722_135204_220817,20260722_135204_220817_02.png,dataset\d6\2\20260722_135204_220817_02.png,dataset_variants\d6_center\2\20260722_135204_220817_02.png,dataset_variants\d6_numeral\2\20260722_135204_220817_02.png,"[20, 20, 107, 107]","[22, 23, 83, 84]","[41, 45, 15, 12]",detected,4.707689704273661,0.4986353291919665
2,20260722_135204_220817,20260722_135204_220817_03.png,dataset\d6\2\20260722_135204_220817_03.png,dataset_variants\d6_center\2\20260722_135204_220817_03.png,dataset_variants\d6_numeral\2\20260722_135204_220817_03.png,"[20, 20, 107, 107]","[40, 52, 101, 113]","[70, 82, 9, 13]",detected,3.8653356490071142,0.5748481249389616
2,20260722_135204_220817,20260722_135204_220817_04.png,dataset\d6\2\20260722_135204_220817_04.png,dataset_variants\d6_center\2\20260722_135204_220817_04.png,dataset_variants\d6_numeral\2\20260722_135204_220817_04.png,"[20, 20, 107, 107]","[33, 44, 94, 105]","[62, 75, 5, 7]",detected,4.893581486166682,0.7038154457935492
2,20260722_135204_220817,20260722_135204_220817_05.png,dataset\d6\2\20260722_135204_220817_05.png,dataset_variants\d6_center\2\20260722_135204_220817_05.png,dataset_variants\d6_numeral\2\20260722_135204_220817_05.png,"[20, 20, 107, 107]","[15, 3, 120, 108]","[57, 32, 33, 40]",detected,7.51869442393845,0.8868609726083039
2,20260722_135204_220817,20260722_135204_220817_06.png,dataset\d6\2\20260722_135204_220817_06.png,dataset_variants\d6_center\2\20260722_135204_220817_06.png,dataset_variants\d6_numeral\2\20260722_135204_220817_06.png,"[20, 20, 107, 107]","[3, 13, 108, 118]","[41, 46, 26, 37]",detected,7.441464447103658,0.7267632368145994
2,20260722_135204_220817,20260722_135204_220817_07.png,dataset\d6\2\20260722_135204_220817_07.png,dataset_variants\d6_center\2\20260722_135204_220817_07.png,dataset_variants\d6_numeral\2\20260722_135204_220817_07.png,"[20, 20, 107, 107]","[52, 37, 113, 98]","[85, 62, 8, 12]",detected,4.639247713188264,0.5448275425156637
2,20260722_135204_220817,20260722_135204_220817_08.png,dataset\d6\2\20260722_135204_220817_08.png,dataset_variants\d6_center\2\20260722_135204_220817_08.png,dataset_variants\d6_numeral\2\20260722_135204_220817_08.png,"[20, 20, 107, 107]","[6, 11, 111, 116]","[36, 37, 46, 49]",detected,7.785110196275882,0.6914207988761466
2,20260722_135204_220817,20260722_135204_220817_09.png,dataset\d6\2\20260722_135204_220817_09.png,dataset_variants\d6_center\2\20260722_135204_220817_09.png,dataset_variants\d6_numeral\2\20260722_135204_220817_09.png,"[20, 20, 107, 107]","[14, 25, 98, 109]","[41, 54, 28, 27]",detected,7.6986760993729,0.9027234040993495
2,20260722_135204_220817,20260722_135204_220817_10.png,dataset\d6\2\20260722_135204_220817_10.png,dataset_variants\d6_center\2\20260722_135204_220817_10.png,dataset_variants\d6_numeral\2\20260722_135204_220817_10.png,"[20, 20, 107, 107]","[50, 34, 111, 95]","[85, 62, 5, 7]",detected,4.239429714328834,0.4754363630992085
2,20260722_135238_320096,20260722_135238_320096_01.png,dataset\d6\2\20260722_135238_320096_01.png,dataset_variants\d6_center\2\20260722_135238_320096_01.png,dataset_variants\d6_numeral\2\20260722_135238_320096_01.png,"[20, 20, 107, 107]","[47, 42, 108, 103]","[81, 73, 6, 6]",detected,4.4212545548780176,0.6863330474659606
2,20260722_135238_320096,20260722_135238_320096_02.png,dataset\d6\2\20260722_135238_320096_02.png,dataset_variants\d6_center\2\20260722_135238_320096_02.png,dataset_variants\d6_numeral\2\20260722_135238_320096_02.png,"[20, 20, 107, 107]","[25, 23, 103, 101]","[54, 49, 23, 26]",detected,7.832601810461804,0.980783511504986
2,20260722_135238_320096,20260722_135238_320096_03.png,dataset\d6\2\20260722_135238_320096_03.png,dataset_variants\d6_center\2\20260722_135238_320096_03.png,dataset_variants\d6_numeral\2\20260722_135238_320096_03.png,"[20, 20, 107, 107]","[30, 23, 91, 84]","[54, 47, 13, 7]",detected,5.139296745025107,0.8584661797422136
2,20260722_135238_320096,20260722_135238_320096_04.png,dataset\d6\2\20260722_135238_320096_04.png,dataset_variants\d6_center\2\20260722_135238_320096_04.png,dataset_variants\d6_numeral\2\20260722_135238_320096_04.png,"[20, 20, 107, 107]","[13, 20, 74, 81]","[32, 44, 11, 6]",detected,3.1399484085961844,0.5889084770463037
2,20260722_135238_320096,20260722_135238_320096_05.png,dataset\d6\2\20260722_135238_320096_05.png,dataset_variants\d6_center\2\20260722_135238_320096_05.png,dataset_variants\d6_numeral\2\20260722_135238_320096_05.png,"[20, 20, 107, 107]","[3, 13, 108, 118]","[39, 47, 26, 37]",detected,7.478100857361451,0.8483271170960709
